object_id,mjd,mag,mag_err,UL,filter,System,detected
2010gx,55278.0,18.3907,0.02,False,r,AB,1
2010gx,55278.0,18.643,0.02,False,i,AB,1
2010gx,55278.0,18.7499,0.04,False,z,AB,1
2010gx,55278.81,18.3907,0.02,False,r,AB,1
2010gx,55278.81,18.663,0.05,False,i,AB,1
2010gx,55278.81,18.305,0.02,False,g,AB,1
2010gx,55279.151,18.4407,0.1,False,r,AB,1
2010gx,55279.156,18.6849,0.12,False,B,Vega,1
2010gx,55279.64,18.275,0.02,False,g,AB,1
2010gx,55279.64,18.3907,0.02,False,r,AB,1
2010gx,55279.64,18.653,0.03,False,i,AB,1
2010gx,55279.64,18.7699,0.07,False,z,AB,1
2010gx,55280.146,18.42,0.19,False,g,AB,1
2010gx,55280.147,18.31,0.08,False,r,AB,1
2010gx,55280.147,18.5307,0.1,False,r,AB,1
2010gx,55280.149,18.68,0.08,False,i,AB,1
2010gx,55280.15,18.68,0.34,False,z,AB,1
2010gx,55280.152,18.6449,0.13,False,B,Vega,1
2010gx,55280.57,18.2196,0.13,False,U,AB,1
2010gx,55282.02,18.4107,0.03,False,r,AB,1
2010gx,55282.02,18.3212,0.03,False,u,AB,1
2010gx,55282.02,18.7899,0.04,False,z,AB,1
2010gx,55282.02,18.603,0.03,False,i,AB,1
2010gx,55282.02,18.305,0.02,False,g,AB,1
2010gx,55286.08,18.355,0.04,False,g,AB,1
2010gx,55286.08,18.4407,0.05,False,r,AB,1
2010gx,55286.08,18.5012,0.07,False,u,AB,1
2010gx,55286.08,18.653,0.04,False,i,AB,1
2010gx,55286.08,18.8199,0.07,False,z,AB,1
2010gx,55286.2,18.5112,0.21,False,u,AB,1
2010gx,55286.211,18.43,0.08,False,r,AB,1
2010gx,55286.211,18.5107,0.11,False,r,AB,1
2010gx,55286.213,18.4,0.08,False,i,AB,1
2010gx,55286.215,18.68,0.27,False,z,AB,1
2010gx,55286.3323,19.4779,0.248,False,UVM2,Vega,1
2010gx,55286.333,18.6654,0.165,False,UVW1,Vega,1
2010gx,55286.3334,17.7736,0.115,False,U,Vega,1
2010gx,55286.3339,19.3682,0.191,False,UVW2,Vega,1
2010gx,55287.49,18.385,0.13,False,g,AB,1
2010gx,55287.49,18.5612,0.07,False,u,AB,1
2010gx,55287.49,18.683,0.13,False,i,AB,1
2010gx,55287.49,18.4707,0.1,False,r,AB,1
2010gx,55287.49,18.7999,0.17,False,z,AB,1
2010gx,55288.35,18.395,0.04,False,g,AB,1
2010gx,55288.35,18.6212,0.02,False,u,AB,1
2010gx,55289.217,18.55,0.19,False,z,AB,1
2010gx,55289.221,18.29,0.11,False,B,AB,1
2010gx,55289.221,18.6049,0.05,False,B,Vega,1
2010gx,55290.95,18.445,0.01,False,g,AB,1
2010gx,55290.95,18.5107,0.02,False,r,AB,1
2010gx,55290.95,18.643,0.02,False,i,AB,1
2010gx,55290.95,18.7899,0.05,False,z,AB,1
2010gx,55290.95,18.7912,0.04,False,u,AB,1
2010gx,55292.98,18.713,0.03,False,i,AB,1
2010gx,55292.98,18.515,0.02,False,g,AB,1
2010gx,55292.98,18.8599,0.03,False,z,AB,1
2010gx,55292.98,18.9212,0.25,False,u,AB,1
2010gx,55292.98,18.5507,0.04,False,r,AB,1
2010gx,55293.228,18.52,0.12,False,r,AB,1
2010gx,55293.228,18.5507,0.05,False,r,AB,1
2010gx,55293.23,18.65,0.1,False,i,AB,1
2010gx,55293.233,18.56,0.13,False,B,AB,1
2010gx,55293.233,18.8449,0.06,False,B,Vega,1
2010gx,55294.09,19.0996,0.29,False,U,AB,1
2010gx,55294.2516,20.2079,,True,UVM2,Vega,0
2010gx,55294.2535,19.7634,0.313,False,UVW1,Vega,1
2010gx,55294.2547,18.2666,0.142,False,U,Vega,1
2010gx,55294.2567,20.2862,0.318,False,UVW2,Vega,1
2010gx,55294.271,18.68,0.15,False,z,AB,1
2010gx,55295.03,18.585,0.06,False,g,AB,1
2010gx,55295.96,18.803,0.16,False,i,AB,1
2010gx,55295.96,18.595,0.02,False,g,AB,1
2010gx,55295.96,18.9099,0.13,False,z,AB,1
2010gx,55295.96,19.2112,0.04,False,u,AB,1
2010gx,55295.96,18.6107,0.08,False,r,AB,1
2010gx,55297.175,18.59,0.07,False,g,AB,1
2010gx,55297.177,18.6407,0.03,False,r,AB,1
2010gx,55297.177,18.65,0.08,False,r,AB,1
2010gx,55297.181,18.84,0.09,False,i,AB,1
2010gx,55297.182,18.78,0.13,False,B,AB,1
2010gx,55297.182,19.0049,0.04,False,B,Vega,1
2010gx,55297.34,18.9099,0.04,False,z,AB,1
2010gx,55297.34,19.2812,0.02,False,u,AB,1
2010gx,55297.34,18.6007,0.01,False,r,AB,1
2010gx,55297.34,18.625,0.01,False,g,AB,1
2010gx,55297.34,18.813,0.03,False,i,AB,1
2010gx,55297.98,18.6307,0.01,False,r,AB,1
2010gx,55297.98,18.695,0.01,False,g,AB,1
2010gx,55297.98,18.823,0.07,False,i,AB,1
2010gx,55297.98,18.9399,0.04,False,z,AB,1
2010gx,55301.3,18.6907,0.02,False,r,AB,1
2010gx,55301.3,18.845,0.03,False,g,AB,1
2010gx,55301.3,18.883,0.04,False,i,AB,1
2010gx,55301.3,18.9499,0.05,False,z,AB,1
2010gx,55301.3,19.8212,0.04,False,u,AB,1
2010gx,55301.357,18.7007,0.03,False,r,AB,1
2010gx,55302.207,19.16,0.27,False,B,AB,1
2010gx,55302.207,19.2849,0.16,False,B,Vega,1
2010gx,55302.54,19.9696,0.31,False,U,AB,1
2010gx,55302.5477,19.9619,,True,UVM2,Vega,0
2010gx,55302.5499,19.7744,,True,UVW1,Vega,0
2010gx,55302.5513,19.1796,0.298,False,U,Vega,1
2010gx,55302.5533,20.2782,,True,UVW2,Vega,0
2010gx,55303.207,18.96,0.08,False,g,AB,1
2010gx,55303.211,18.8307,0.03,False,r,AB,1
2010gx,55303.211,18.91,0.09,False,r,AB,1
2010gx,55303.212,19.0,0.09,False,i,AB,1
2010gx,55303.213,19.11,0.3,False,z,AB,1
2010gx,55303.214,19.18,0.15,False,B,AB,1
2010gx,55303.214,19.3449,0.05,False,B,Vega,1
2010gx,55305.38,18.973,0.02,False,i,AB,1
2010gx,55305.38,19.0699,0.06,False,z,AB,1
2010gx,55307.88,18.9307,0.03,False,r,AB,1
2010gx,55307.88,19.033,0.03,False,i,AB,1
2010gx,55307.88,19.1899,0.07,False,z,AB,1
2010gx,55307.88,19.255,0.02,False,g,AB,1
2010gx,55308.08,18.9407,0.05,False,r,AB,1
2010gx,55309.6213,20.0564,,True,UVW1,Vega,0
2010gx,55309.6294,19.6906,,True,U,Vega,0
2010gx,55309.63,20.5496,0.23,False,U,AB,1
2010gx,55309.9,19.355,0.33,False,g,AB,1
2010gx,55309.9,18.9707,0.28,False,r,AB,1
2010gx,55309.9,19.2299,0.15,False,z,AB,1
2010gx,55310.34,18.9907,0.04,False,r,AB,1
2010gx,55310.34,19.365,0.05,False,g,AB,1
2010gx,55310.34,20.5912,0.14,False,u,AB,1
2010gx,55310.38,19.093,0.08,False,i,AB,1
2010gx,55310.38,19.2499,0.13,False,z,AB,1
2010gx,55312.92,19.645,0.07,False,g,AB,1
2010gx,55312.94,19.0807,0.05,False,r,AB,1
2010gx,55312.94,19.233,0.1,False,i,AB,1
2010gx,55312.94,19.3299,0.12,False,z,AB,1
2010gx,55312.94,19.645,0.08,False,g,AB,1
2010gx,55313.246,19.1,0.09,False,i,AB,1
2010gx,55313.247,19.1707,0.13,False,r,AB,1
2010gx,55313.252,19.38,0.1,False,g,AB,1
2010gx,55317.89,19.343,0.03,False,i,AB,1
2010gx,55317.89,19.3407,0.02,False,r,AB,1
2010gx,55317.89,19.4299,0.07,False,z,AB,1
2010gx,55317.89,21.5812,0.3,False,u,AB,1
2010gx,55317.89,19.995,0.03,False,g,AB,1
2010gx,55318.34,19.363,0.18,False,i,AB,1
2010gx,55318.34,19.4399,0.29,False,z,AB,1
2010gx,55318.34,21.6112,0.31,False,u,AB,1
2010gx,55318.59,21.6496,0.4,False,U,AB,1
2010gx,55318.6127,20.1384,,True,UVW1,Vega,0
2010gx,55318.6192,19.7226,,True,U,Vega,0
2010gx,55319.04,21.6812,0.29,False,u,AB,1
2010gx,55319.274,19.46,0.11,False,i,AB,1
2010gx,55319.275,19.4407,0.07,False,r,AB,1
2010gx,55319.275,19.49,0.12,False,r,AB,1
2010gx,55319.93,19.4607,0.04,False,r,AB,1
2010gx,55319.93,19.473,0.05,False,i,AB,1
2010gx,55319.93,19.4899,0.11,False,z,AB,1
2010gx,55319.93,20.165,0.04,False,g,AB,1
2010gx,55321.38,21.8612,0.16,False,u,AB,1
2010gx,55321.44,19.5299,0.08,False,z,AB,1
2010gx,55321.44,19.543,0.04,False,i,AB,1
2010gx,55321.53,19.5307,0.08,False,r,AB,1
2010gx,55321.53,20.275,0.27,False,g,AB,1
2010gx,55322.38,19.5707,0.04,False,r,AB,1
2010gx,55322.38,20.355,0.03,False,g,AB,1
2010gx,55322.44,19.5599,0.06,False,z,AB,1
2010gx,55322.52,19.563,0.14,False,i,AB,1
2010gx,55322.98,19.5799,0.16,False,z,AB,1
2010gx,55322.98,19.583,0.04,False,i,AB,1
2010gx,55322.98,19.5907,0.03,False,r,AB,1
2010gx,55322.98,20.415,0.03,False,g,AB,1
2010gx,55323.88,19.5999,0.15,False,z,AB,1
2010gx,55323.88,19.613,0.11,False,i,AB,1
2010gx,55323.88,19.6207,0.03,False,r,AB,1
2010gx,55323.88,20.445,0.04,False,g,AB,1
2010gx,55324.61,19.6707,0.05,False,r,AB,1
2010gx,55324.61,20.535,0.08,False,g,AB,1
2010gx,55325.59,19.673,0.03,False,i,AB,1
2010gx,55325.59,19.6899,0.07,False,z,AB,1
2010gx,55328.45,19.8407,0.02,False,r,AB,1
2010gx,55328.45,19.8599,0.07,False,z,AB,1
2010gx,55328.45,20.775,0.04,False,g,AB,1
2010gx,55330.34,22.3312,,True,u,AB,0
2010gx,55330.4,19.853,0.03,False,i,AB,1
2010gx,55330.51,19.9799,0.05,False,z,AB,1
2010gx,55331.0,19.903,0.15,False,i,AB,1
2010gx,55331.0,20.0007,0.14,False,r,AB,1
2010gx,55331.0,21.005,0.09,False,g,AB,1
2010gx,55331.38,20.0007,0.03,False,r,AB,1
2010gx,55331.38,21.015,0.07,False,g,AB,1
2010gx,55332.32,22.3712,,True,u,AB,0
2010gx,55333.59,20.003,0.05,False,i,AB,1
2010gx,55334.52,20.1499,0.06,False,z,AB,1
2010gx,55334.52,20.3107,0.08,False,r,AB,1
2010gx,55334.52,21.395,0.08,False,g,AB,1
2010gx,55335.9,20.073,0.07,False,i,AB,1
2010gx,55335.9,20.1999,0.18,False,z,AB,1
2010gx,55335.9,20.3507,0.06,False,r,AB,1
2010gx,55335.9,21.415,0.06,False,g,AB,1
2010gx,55341.89,20.333,0.12,False,i,AB,1
2010gx,55341.89,20.4399,0.23,False,z,AB,1
2010gx,55341.89,20.6107,0.22,False,r,AB,1
2010gx,55341.89,21.785,0.3,False,g,AB,1
2010gx,55346.92,20.6799,0.29,False,z,AB,1
2010gx,55346.92,20.803,0.07,False,i,AB,1
2010gx,55346.92,20.9007,0.06,False,r,AB,1
2010gx,55346.92,22.385,0.12,False,g,AB,1
2010gx,55348.45,20.843,0.16,False,i,AB,1
2010gx,55351.97,21.063,0.19,False,i,AB,1
2010gx,55354.93,21.4307,0.09,False,r,AB,1
2010gx,55354.93,21.2799,0.41,False,z,AB,1
2010gx,55354.93,23.7212,,True,u,AB,0
2010gx,55354.93,23.425,0.28,False,g,AB,1
2010gx,55354.93,21.243,0.12,False,i,AB,1
2010gx,55355.48,21.243,0.16,False,i,AB,1
2010gx,55355.48,21.4907,0.13,False,r,AB,1
2010gx,55360.0,22.2,0.19,False,r,AB,1
2010gx,55360.47,21.493,0.13,False,i,AB,1
2010gx,55360.47,21.7207,0.2,False,r,AB,1
2010gx,55360.47,23.785,0.3,False,g,AB,1
2010gx,55360.92,21.513,0.29,False,i,AB,1
2010gx,55360.92,21.6399,0.39,False,z,AB,1
2010gx,55360.92,21.7407,0.12,False,r,AB,1
2010gx,55360.92,23.825,0.49,False,g,AB,1
2010gx,55363.48,21.8207,0.16,False,r,AB,1
2010gx,55363.48,23.605,,True,g,AB,0
2010gx,55376.38,22.313,0.33,False,i,AB,1
2010gx,55376.38,22.3807,0.21,False,r,AB,1
2010hy,55400.401,19.46,0.32,False,r,AB,1
2010hy,55401.359,19.11,0.35,False,r,AB,1
2010hy,55401.403,19.3,0.34,False,r,AB,1
2010hy,55425.29,18.4,0.09,False,r,AB,1
2010hy,55427.211,18.56,0.11,False,r,AB,1
2010hy,55427.261,18.34,0.1,False,r,AB,1
2010hy,55428.257,18.34,0.1,False,r,AB,1
2010hy,55428.3,17.84,0.12,False,r,AB,1
2010hy,55430.18,18.37,0.14,False,r,AB,1
2010hy,55430.242,18.31,0.11,False,r,AB,1
2010hy,55431.246,18.27,0.11,False,r,AB,1
2010hy,55431.29,18.23,0.12,False,r,AB,1
2010hy,55433.16,18.2,0.11,False,r,AB,1
2010hy,55433.207,18.31,0.12,False,r,AB,1
2010hy,55434.247,18.37,0.1,False,r,AB,1
2010hy,55434.29,18.25,0.12,False,r,AB,1
2010hy,55435.252,17.78,0.26,False,r,AB,1
2010hy,55435.296,17.79,0.14,False,r,AB,1
2010hy,55436.268,17.79,0.11,False,r,AB,1
2010hy,55436.32,17.77,0.12,False,r,AB,1
2010hy,55446.151,17.64,0.09,False,r,AB,1
2010hy,55450.149,17.67,0.08,False,r,AB,1
2010hy,55450.192,17.61,0.09,False,r,AB,1
2010hy,55451.155,17.81,0.09,False,r,AB,1
2010hy,55451.199,17.74,0.09,False,r,AB,1
2010hy,55499.8,19.56,0.13,False,i,AB,1
2010hy,55499.8,19.57,0.11,False,i,AB,1
2010hy,55499.8,19.97,0.13,False,r,AB,1
2010hy,55499.8,20.02,0.13,False,r,AB,1
2010hy,55513.129,21.24,0.35,False,B,AB,1
2010hy,55514.078,19.51,0.31,False,r,AB,1
2010hy,55514.121,19.27,0.28,False,r,AB,1
2010hy,55515.078,19.04,0.28,False,r,AB,1
2010hy,55517.119,19.02,0.25,False,r,AB,1
2010hy,55605.3,20.11,0.18,False,i,AB,1
2010hy,55605.3,20.14,0.18,False,i,AB,1
2010hy,55605.3,20.62,0.19,False,r,AB,1
2010hy,55605.3,20.8,0.2,False,r,AB,1
2010hy,55643.2,21.13,0.29,False,r,AB,1
2010hy,55643.2,21.19,0.3,False,r,AB,1
2010hy,55644.2,20.31,0.19,False,i,AB,1
2010hy,55644.2,20.69,0.24,False,r,AB,1
2010hy,55644.2,21.12,0.28,False,r,AB,1
2010hy,55684.44,20.97,0.27,False,i,AB,1
2010hy,55706.0,21.77,0.2,False,r,AB,1
2010kd,55522.0,16.7751,0.014,False,B,Vega,1
2010kd,55522.0,16.9922,0.07,False,R,Vega,1
2010kd,55526.0,16.8111,0.014,False,B,Vega,1
2010kd,55526.0,17.0322,0.008,False,R,Vega,1
2010kd,55527.0,16.7501,0.014,False,B,Vega,1
2010kd,55527.0,17.0662,0.07,False,R,Vega,1
2010kd,55528.0,16.7931,0.014,False,B,Vega,1
2010kd,55528.0,17.0962,0.057,False,R,Vega,1
2010kd,55528.98,15.7821,0.04,False,U,Vega,1
2010kd,55528.98,16.6891,0.02,False,B,Vega,1
2010kd,55528.98,16.7462,0.08,False,I,Vega,1
2010kd,55528.98,16.7722,0.02,False,R,Vega,1
2010kd,55528.98,16.7874,0.02,False,V,Vega,1
2010kd,55529.95,16.7191,0.01,False,B,Vega,1
2010kd,55529.95,16.7462,0.02,False,I,Vega,1
2010kd,55529.95,15.8021,0.06,False,U,Vega,1
2010kd,55529.95,16.7622,0.02,False,R,Vega,1
2010kd,55529.95,16.7374,0.01,False,V,Vega,1
2010kd,55530.176642,16.8604,0.15,False,UVW2,Vega,1
2010kd,55530.179748,16.6074,0.07,False,V,Vega,1
2010kd,55530.182854,16.3502,0.14,False,UVM2,Vega,1
2010kd,55530.185965,16.1296,0.07,False,UVW1,Vega,1
2010kd,55530.18907,15.5051,0.04,False,U,Vega,1
2010kd,55530.19218,16.6891,0.05,False,B,Vega,1
2010kd,55530.19218,16.7052,0.05,False,B,Vega,1
2010kd,55530.909033,16.4704,0.09,False,UVW2,Vega,1
2010kd,55530.919026,15.8602,0.09,False,UVM2,Vega,1
2010kd,55530.924027,15.7496,0.05,False,UVW1,Vega,1
2010kd,55532.02,15.7321,0.03,False,U,Vega,1
2010kd,55532.02,16.7862,0.03,False,I,Vega,1
2010kd,55532.02,16.6591,0.03,False,B,Vega,1
2010kd,55532.02,16.7722,0.02,False,R,Vega,1
2010kd,55532.02,16.7574,0.04,False,V,Vega,1
2010kd,55534.02,16.6391,0.02,False,B,Vega,1
2010kd,55534.02,16.7662,0.03,False,I,Vega,1
2010kd,55534.02,16.7722,0.04,False,R,Vega,1
2010kd,55534.96,15.6921,0.03,False,U,Vega,1
2010kd,55534.96,16.6391,0.02,False,B,Vega,1
2010kd,55534.96,16.6774,0.01,False,V,Vega,1
2010kd,55534.96,16.7222,0.01,False,R,Vega,1
2010kd,55534.96,16.7262,0.03,False,I,Vega,1
2010kd,55536.91,15.7021,0.03,False,U,Vega,1
2010kd,55536.91,16.6291,0.02,False,B,Vega,1
2010kd,55536.91,16.6662,0.04,False,I,Vega,1
2010kd,55536.91,16.6874,0.02,False,V,Vega,1
2010kd,55536.91,16.6922,0.03,False,R,Vega,1
2010kd,55543.02,15.6121,0.03,False,U,Vega,1
2010kd,55543.02,16.5291,0.02,False,B,Vega,1
2010kd,55543.02,16.5774,0.01,False,V,Vega,1
2010kd,55543.02,16.6362,0.03,False,I,Vega,1
2010kd,55543.02,16.6522,0.02,False,R,Vega,1
2010kd,55546.296082,16.1204,0.07,False,UVW2,Vega,1
2010kd,55546.29919,16.4074,0.05,False,V,Vega,1
2010kd,55546.302298,15.7202,0.07,False,UVM2,Vega,1
2010kd,55546.305408,15.5896,0.04,False,UVW1,Vega,1
2010kd,55546.308515,15.1551,0.03,False,U,Vega,1
2010kd,55546.311634,16.3491,0.03,False,B,Vega,1
2010kd,55546.311634,16.3652,0.03,False,B,Vega,1
2010kd,55549.04649,16.1304,0.07,False,UVW2,Vega,1
2010kd,55549.049711,16.4674,0.05,False,V,Vega,1
2010kd,55549.052932,15.6802,0.07,False,UVM2,Vega,1
2010kd,55549.056157,15.6796,0.05,False,UVW1,Vega,1
2010kd,55549.059378,15.1851,0.03,False,U,Vega,1
2010kd,55549.062605,16.3691,0.05,False,B,Vega,1
2010kd,55549.062605,16.3852,0.05,False,B,Vega,1
2010kd,55552.386212,16.3004,0.07,False,UVW2,Vega,1
2010kd,55552.388157,16.3674,0.04,False,V,Vega,1
2010kd,55552.390104,15.8002,0.07,False,UVM2,Vega,1
2010kd,55552.392057,15.7696,0.04,False,UVW1,Vega,1
2010kd,55552.394002,15.2651,0.03,False,U,Vega,1
2010kd,55552.395954,16.3591,0.03,False,B,Vega,1
2010kd,55552.395954,16.3751,0.03,False,B,Vega,1
2010kd,55555.810602,16.3904,0.08,False,UVW2,Vega,1
2010kd,55555.81243,16.4074,0.05,False,V,Vega,1
2010kd,55555.814276,15.9102,0.08,False,UVM2,Vega,1
2010kd,55555.816124,15.8896,0.05,False,UVW1,Vega,1
2010kd,55555.817969,15.3351,0.03,False,U,Vega,1
2010kd,55555.819806,16.4191,0.04,False,B,Vega,1
2010kd,55555.819806,16.4351,0.04,False,B,Vega,1
2010kd,55563.02,15.7121,0.02,False,U,Vega,1
2010kd,55563.02,16.6191,0.01,False,B,Vega,1
2010kd,55563.02,16.6222,0.01,False,R,Vega,1
2010kd,55563.02,16.6262,0.02,False,I,Vega,1
2010kd,55563.02,16.6374,0.01,False,V,Vega,1
2010kd,55564.95,16.6291,0.01,False,B,Vega,1
2010kd,55564.95,15.8521,0.04,False,U,Vega,1
2010kd,55564.95,16.6362,0.02,False,I,Vega,1
2010kd,55564.95,16.6574,0.01,False,V,Vega,1
2010kd,55564.95,16.6522,0.01,False,R,Vega,1
2010kd,55565.0,16.7141,0.014,False,B,Vega,1
2010kd,55565.0,16.8742,0.056,False,R,Vega,1
2010kd,55566.03,15.9221,0.05,False,U,Vega,1
2010kd,55566.03,16.6074,0.04,False,V,Vega,1
2010kd,55566.03,16.6191,0.03,False,B,Vega,1
2010kd,55566.03,16.6562,0.02,False,I,Vega,1
2010kd,55566.03,16.6722,0.01,False,R,Vega,1
2010kd,55571.02,15.9421,0.05,False,U,Vega,1
2010kd,55571.02,16.6674,0.02,False,V,Vega,1
2010kd,55571.02,16.6762,0.02,False,I,Vega,1
2010kd,55571.02,16.7022,0.01,False,R,Vega,1
2010kd,55571.02,16.7291,0.02,False,B,Vega,1
2010kd,55584.0,16.8991,0.014,False,B,Vega,1
2010kd,55584.0,16.9682,0.008,False,R,Vega,1
2010kd,55585.97,16.7462,0.02,False,I,Vega,1
2010kd,55585.97,16.8074,0.01,False,V,Vega,1
2010kd,55585.97,16.2321,0.02,False,U,Vega,1
2010kd,55585.97,16.8891,0.02,False,B,Vega,1
2010kd,55585.97,16.7822,0.02,False,R,Vega,1
2010kd,55596.0,16.6221,0.12,False,U,Vega,1
2010kd,55596.0,16.7562,0.02,False,I,Vega,1
2010kd,55596.0,16.8322,0.02,False,R,Vega,1
2010kd,55596.0,16.8874,0.02,False,V,Vega,1
2010kd,55596.0,17.1091,0.04,False,B,Vega,1
2010kd,55628.72,17.3922,0.02,False,R,Vega,1
2010kd,55628.72,17.6074,0.02,False,V,Vega,1
2010kd,55628.72,17.1862,0.02,False,I,Vega,1
2010kd,55628.72,17.6421,0.08,False,U,Vega,1
2010kd,55628.72,18.0191,0.04,False,B,Vega,1
2010kd,55632.65,17.2962,0.06,False,I,Vega,1
2010kd,55632.65,17.4321,0.09,False,U,Vega,1
2010kd,55632.65,17.4522,0.03,False,R,Vega,1
2010kd,55632.65,18.0491,0.08,False,B,Vega,1
2010kd,55642.72,18.0591,0.06,False,B,Vega,1
2010kd,55642.72,17.6674,0.03,False,V,Vega,1
2010kd,55642.72,17.3162,0.02,False,I,Vega,1
2010kd,55642.72,17.5222,0.02,False,R,Vega,1
2010kd,55642.72,17.8421,0.09,False,U,Vega,1
2010kd,55646.0,17.8272,0.008,False,R,Vega,1
2010kd,55646.0,18.0741,0.008,False,B,Vega,1
2010kd,55660.68,17.8922,0.04,False,R,Vega,1
2010kd,55660.68,18.0974,0.05,False,V,Vega,1
2010kd,55660.68,18.5791,0.08,False,B,Vega,1
2010kd,55670.6,17.7962,0.06,False,I,Vega,1
2010kd,55670.6,18.0322,0.06,False,R,Vega,1
2010kd,55670.6,18.1174,0.05,False,V,Vega,1
2010kd,55670.6,18.6991,0.08,False,B,Vega,1
2010kd,55673.68,18.0422,0.05,False,R,Vega,1
2010kd,55673.68,18.2574,0.04,False,V,Vega,1
2010kd,55673.68,17.7562,0.07,False,I,Vega,1
2010kd,55673.68,18.7291,0.09,False,B,Vega,1
2010kd,55694.0,18.6812,0.008,False,R,Vega,1
2010kd,55694.0,18.9961,0.014,False,B,Vega,1
2010kd,55744.0,19.6122,0.008,False,R,Vega,1
2010kd,55744.0,20.0801,0.008,False,B,Vega,1
2010md,55320.381,21.4,0.34,False,r,AB,1
2010md,55331.441,19.1,0.08,False,r,AB,1
2010md,55331.485,19.15,0.09,False,r,AB,1
2010md,55332.19,19.36,0.18,False,i,AB,1
2010md,55332.192,19.15,0.12,False,r,AB,1
2010md,55332.195,19.35,0.18,False,i,AB,1
2010md,55332.197,19.08,0.12,False,r,AB,1
2010md,55333.22,19.32,0.17,False,i,AB,1
2010md,55333.221,19.0,0.13,False,r,AB,1
2010md,55334.57,18.7053,0.07,False,r,AB,1
2010md,55336.438,18.74,0.08,False,r,AB,1
2010md,55336.482,18.81,0.09,False,r,AB,1
2010md,55341.434,18.54,0.08,False,r,AB,1
2010md,55341.477,18.57,0.08,False,r,AB,1
2010md,55342.33,18.3449,0.07,False,i,AB,1
2010md,55342.34,18.3349,0.06,False,i,AB,1
2010md,55347.195,18.33,0.07,False,r,AB,1
2010md,55349.243,18.48,0.1,False,i,AB,1
2010md,55349.245,18.28,0.08,False,r,AB,1
2010md,55349.246,18.23,0.09,False,B,AB,1
2010md,55349.251,18.49,0.11,False,i,AB,1
2010md,55349.253,18.22,0.08,False,r,AB,1
2010md,55349.266,18.33,0.09,False,B,AB,1
2010md,55352.243,18.15,0.07,False,r,AB,1
2010md,55352.288,18.43,0.09,False,i,AB,1
2010md,55352.289,18.14,0.07,False,r,AB,1
2010md,55352.291,18.14,0.08,False,B,AB,1
2010md,55355.366,18.37,0.09,False,i,AB,1
2010md,55355.367,18.09,0.07,False,r,AB,1
2010md,55355.369,18.07,0.08,False,B,AB,1
2010md,55356.29,18.3,0.09,False,i,AB,1
2010md,55356.292,18.09,0.07,False,r,AB,1
2010md,55356.293,18.1,0.08,False,B,AB,1
2010md,55357.227,18.02,0.07,False,r,AB,1
2010md,55357.282,18.03,0.07,False,r,AB,1
2010md,55360.343,18.17,0.08,False,i,AB,1
2010md,55360.345,17.95,0.07,False,r,AB,1
2010md,55360.346,17.99,0.08,False,B,AB,1
2010md,55362.234,17.93,0.07,False,r,AB,1
2010md,55362.4,17.964,0.05,False,g,AB,1
2010md,55363.361,18.15,0.09,False,i,AB,1
2010md,55363.365,17.94,0.08,False,B,AB,1
2010md,55366.45,17.8453,0.1,False,r,AB,1
2010md,55367.277,17.88,0.07,False,r,AB,1
2010md,55367.301,18.12,0.1,False,i,AB,1
2010md,55367.302,17.9,0.07,False,r,AB,1
2010md,55367.304,17.93,0.09,False,B,AB,1
2010md,55367.32,17.86,0.07,False,r,AB,1
2010md,55368.53,17.8649,0.05,False,i,AB,1
2010md,55368.55,17.8749,0.05,False,i,AB,1
2010md,55369.358,18.18,0.12,False,i,AB,1
2010md,55369.359,17.86,0.08,False,r,AB,1
2010md,55369.38,17.94,0.09,False,B,AB,1
2010md,55372.277,17.89,0.08,False,r,AB,1
2010md,55372.289,18.15,0.15,False,i,AB,1
2010md,55372.29,17.88,0.1,False,r,AB,1
2010md,55372.295,18.03,0.13,False,B,AB,1
2010md,55375.368,17.94,0.09,False,r,AB,1
2010md,55375.368,18.22,0.13,False,i,AB,1
2010md,55375.37,18.02,0.13,False,B,AB,1
2010md,55376.32,18.15,0.12,False,i,AB,1
2010md,55376.321,17.96,0.08,False,r,AB,1
2010md,55376.322,18.09,0.12,False,B,AB,1
2010md,55377.331,17.94,0.07,False,r,AB,1
2010md,55387.302,18.12,0.07,False,r,AB,1
2010md,55390.31,20.5032,0.22,False,UVW1,AB,1
2010md,55390.31,21.233,0.24,False,UVW2,AB,1
2010md,55390.31,21.3634,0.27,False,UVM2,AB,1
2010md,55390.81,19.7328,0.12,False,u,AB,1
2010md,55395.39,18.4135,0.05,False,i,AB,1
2010md,55395.39,18.4348,0.08,False,r,AB,1
2010md,55395.39,18.4704,0.14,False,z,AB,1
2010md,55395.39,18.6569,0.05,False,g,AB,1
2010md,55395.5,21.7134,0.44,False,UVM2,AB,1
2010md,55395.5,21.3032,0.29,False,UVW1,AB,1
2010md,55395.5,21.683,0.43,False,UVW2,AB,1
2010md,55396.0,20.4528,0.15,False,u,AB,1
2010md,55398.237,18.78,0.09,False,r,AB,1
2010md,55398.47,18.6848,0.09,False,r,AB,1
2010md,55398.47,18.6935,0.08,False,i,AB,1
2010md,55398.47,18.8004,0.1,False,z,AB,1
2010md,55398.47,18.9669,0.08,False,g,AB,1
2010md,55401.243,19.06,0.25,False,i,AB,1
2010md,55401.244,18.8,0.16,False,r,AB,1
2010md,55401.5,18.7635,0.08,False,i,AB,1
